Date,Open,High,Low,Close,Volume
2013/5/9,58.78,59.186,58.239,58.391,111343970
2013/5/8,58.296,59.099,57.885,58.904,132848448
2013/5/7,59.05,59.148,57.616,58.247,135956138
2013/5/6,57.872,58.697,57.695,58.507,139599660
2013/5/3,57.312,57.557,57.039,57.144,101649985
2013/5/2,56.104,56.969,55.955,56.579,118655348
2013/5/1,56.441,56.504,55.166,55.788,142581177
2013/4/30,55.256,56.545,54.869,56.228,194369356
2013/4/29,53.409,55.067,53.335,54.623,179990480
2013/4/26,52.043,53.181,51.844,52.983,214899492
2013/4/25,52.223,52.569,51.687,51.862,108002629
2013/4/24,49.978,52.734,49.844,51.49,272713074
2013/4/23,51.306,51.862,50.648,51.577,185802825
2013/4/22,49.909,51.077,49.69,50.631,120833595
2013/4/19,49.269,50.747,48.904,49.594,171291627
2013/4/18,51.427,51.532,49.494,49.786,187313342
2013/4/17,53.372,53.416,50.557,51.155,265684452
2013/4/16,53.537,54.176,53.411,54.132,85847773
2013/4/15,54.229,54.339,53.281,53.317,89193562
2013/4/12,55.136,55.136,54.492,54.582,67109051
2013/4/11,55.081,55.623,54.759,55.158,92367006
2013/4/10,54.379,55.504,54.103,55.332,105675032
2013/4/9,54.146,54.418,53.689,54.226,86244192
2013/4/8,53.955,54.289,53.655,54.129,84631623
2013/4/5,53.911,53.965,53.297,53.744,107717190
2013/4/4,55.085,55.242,54.004,54.316,100814358
2013/4/3,54.781,55.534,54.648,54.86,102092228
2013/4/2,54.302,55.643,54.152,54.58,148948043
2013/4/1,56.151,56.35,54.318,54.471,109521392
2013/3/28,57.125,57.378,56.083,56.214,124578964
2013/3/27,57.966,58.013,57.242,57.412,93201462
2013/3/26,59.107,59.158,58.483,58.562,82763549
2013/3/25,59.012,59.678,58.643,58.872,140932696
2013/3/22,57.728,58.685,57.542,58.66,111114318
2013/3/21,57.175,58.161,57.158,57.494,107781568
2013/3/20,58.09,58.119,57.092,57.412,86803947
2013/3/19,58.356,58.54,56.957,57.716,148143276
2013/3/18,56.061,58.096,56.031,57.873,170479230
2013/3/15,55.614,56.414,55.53,56.344,181099178
2013/3/14,54.967,55.195,54.666,54.927,85458102
2013/3/13,54.412,55.179,54.018,54.4,114126500
2013/3/12,55.32,55.732,54.298,54.409,131026770
2013/3/11,54.57,55.75,53.991,55.605,133367583
2013/3/8,54.582,55.297,54.432,54.825,110104564
2013/3/7,53.911,54.863,53.473,54.681,131657561
2013/3/6,55.18,55.276,53.901,54.054,129394507
2013/3/5,53.526,55.267,53.432,54.751,179445239
2013/3/4,54.327,54.379,53.213,53.342,163650009
2013/3/1,55.624,55.648,54.606,54.669,155247731
2013/2/28,56.392,56.876,56.055,56.055,90666850
2013/2/27,56.948,57.457,55.958,56.457,165127806
2013/2/26,56.365,57.343,55.579,57.018,140897050
2013/2/25,57.638,57.796,56.203,56.23,104643871
2013/2/22,57.052,57.349,56.715,57.252,92922987
2013/2/21,56.639,57.041,56.233,56.647,125641772
2013/2/20,58.125,58.125,56.996,57.001,133871088
2013/2/19,58.557,58.765,57.638,58.416,122502995
2013/2/15,59.542,59.707,58.406,58.436,110183163
2013/2/14,58.991,59.893,58.928,59.255,99941409
2013/2/13,59.334,60.147,58.828,59.309,133568434
2013/2/12,60.895,61.261,59.399,59.419,171003724
2013/2/11,60.511,61.583,60.102,60.95,145426589
2013/2/8,60.194,60.805,59.464,60.32,177970612
2013/2/7,58.833,59.685,57.67,59.46,197573032
2013/2/6,57.633,58.898,57.142,57.745,167788301
2013/2/5,56.065,58.046,55.835,57.805,162099963
2013/2/4,57.309,57.567,55.808,55.848,134890403
2013/2/1,57.966,58.014,56.607,57.273,152550277
2013/1/31,57.697,57.988,57.445,57.507,90281370
2013/1/30,57.7,58.406,57.384,57.678,117950048
2013/1/29,57.889,58.106,57.083,57.86,161463846
2013/1/28,55.279,57.224,55.031,56.796,221988098
2013/1/25,57.03,57.602,54.924,55.541,341588227
2013/1/24,58.079,58.802,56.845,56.879,413019031
2013/1/23,64.243,65.022,63.733,64.9,242634294
2013/1/22,63.705,64.123,62.705,63.733,130300145
2013/1/18,62.942,63.411,62.675,63.131,133790105
2013/1/17,64.43,64.488,63.386,63.468,128093688
2013/1/16,62.452,64.322,62.182,63.895,195272307
2013/1/15,62.918,63.001,61.029,61.352,247683100
2013/1/14,63.468,64.076,62.942,63.351,207539836
2013/1/11,65.8,66.327,65.53,65.692,99157279
2013/1/10,66.733,66.756,65.091,66.095,169906129
2013/1/9,65.997,66.288,65.147,65.287,115234827
2013/1/8,66.818,67.157,65.813,66.326,129601115
2013/1/7,65.91,66.829,65.05,66.147,136836357
2013/1/4,67.796,68.007,66.388,66.54,168015518
2013/1/3,69.135,69.401,68.306,68.444,99759091
2013/1/2,69.924,70.073,68.385,69.321,158472622
2012/12/31,64.402,67.597,64.267,67.19,186410941
2012/12/28,64.427,64.957,64.154,64.341,100150196
2012/12/27,64.838,65.179,63.717,65.032,128645996
2012/12/26,65.529,65.586,64.533,64.769,85478077
2012/12/24,65.699,66.193,65.493,65.674,49713241
2012/12/21,64.709,65.612,64.42,65.57,168694000
2012/12/20,66.92,66.943,65.515,65.871,134267459
2012/12/19,67.102,67.383,66.347,66.453,127020657
2012/12/18,66.287,67.537,65.685,67.408,176813643
2012/12/17,64.258,65.652,63.284,65.508,214459270
2012/12/14,64.99,65.418,63.836,64.364,285456515
2012/12/13,67.062,67.881,66.384,66.878,176773806
2012/12/12,69.163,69.19,67.711,68.055,137716616
2012/12/11,68.15,69.387,67.846,68.356,167258254
2012/12/10,66.287,67.991,65.849,66.894,178273991
2012/12/7,69.87,70.097,66.92,67.326,222703988
2012/12/6,66.783,69.859,65.482,69.095,332856380
2012/12/5,71.83,71.873,68.027,68.029,295261651
2012/12/4,73.454,73.459,72.237,72.707,157699585
2012/12/3,74.953,75.073,73.924,74.009,102969973
2012/11/30,74.016,74.29,73.566,73.898,110592626
2012/11/29,74.52,75.028,73.894,74.412,145499064
2012/11/28,72.884,73.962,72.254,73.6,147353926
2012/11/27,74.436,74.544,73.243,73.833,150758479
2012/11/26,72.712,74.491,72.435,74.433,178083718
2012/11/23,71.611,72.219,71.035,72.156,77173504
2012/11/21,71.241,71.634,70.274,70.917,105526198
2012/11/20,72.21,72.214,70.02,70.821,181754305
2012/11/19,68.269,71.652,68.165,71.426,232685586
2012/11/16,66.312,66.92,63.852,66.625,358361300
2012/11/15,67.867,68.114,65.987,66.364,223312372
2012/11/14,68.874,69.121,67.699,67.786,134888945
2012/11/13,68.045,69.504,67.721,68.547,150775944
2012/11/12,69.968,70.009,68.01,68.539,145859440
2012/11/9,68.233,70.057,67.386,69.07,263007499
2012/11/8,70.784,70.985,67.583,67.896,298515003
2012/11/7,72.451,72.543,70.168,70.453,224208839
2012/11/6,74.183,74.246,72.909,73.256,106489279
2012/11/5,73.339,73.875,72.594,73.48,150377647
2012/11/2,74.896,75.026,72.238,72.497,170316850
2012/11/1,75.187,75.786,74.677,74.974,102708538
2012/10/31,74.767,75.657,73.865,74.823,144921491
2012/10/26,76.595,77.17,74.277,75.914,289329917
2012/10/25,77.923,78.176,76.107,76.609,186047577
2012/10/24,78.105,78.749,76.749,77.524,158590210
2012/10/23,79.308,79.671,76.883,77.089,200815542
2012/10/22,76.973,79.857,76.763,79.688,155247598
2012/10/19,79.315,79.404,76.619,76.649,211374303
2012/10/18,80.385,80.699,79.181,79.515,135381619
2012/10/17,81.553,82.046,80.943,81.016,110563415
2012/10/16,79.856,81.731,79.308,81.668,156166916
2012/10/15,79.477,79.825,78.407,79.781,122811338
2012/10/12,79.125,79.857,78.59,79.146,130672070
2012/10/11,81.251,81.344,78.943,78.943,155091913
2012/10/10,80.407,81.063,80.06,80.553,144912909
2012/10/9,80.269,80.498,78.37,79.914,238194507
2012/10/8,81.304,81.39,79.949,80.209,181218226
2012/10/5,83.607,83.706,81.858,82.02,168701414
2012/10/4,84.365,84.742,83.648,83.807,105290465
2012/10/3,83.564,84.442,83.283,84.391,120483803
2012/10/2,83.179,83.748,81.775,83.115,178381161
2012/10/1,84.353,85.056,82.511,82.877,154371183
2012/9/28,85.307,85.604,83.801,83.845,151979484
2012/9/27,83.491,85.738,82.996,85.631,168702242
2012/9/26,84.049,84.546,83.101,83.604,163833874
2012/9/25,86.504,87.073,84.585,84.655,147344288
2012/9/24,86.327,87.368,85.842,86.824,181649968
2012/9/21,88.279,88.616,87.899,87.99,162291435
2012/9/20,87.875,87.986,87.177,87.814,95547996
2012/9/19,88.012,88.48,87.925,88.242,92816074
2012/9/18,87.963,88.27,87.528,88.22,106028963
2012/9/17,87.898,87.952,87.301,87.949,113103250
2012/9/14,86.719,87.6,86.458,86.883,170541388
2012/9/13,85.137,86.156,84.806,85.84,169918458
2012/9/12,83.813,84.194,82.448,84.181,202272149
2012/9/11,83.594,84.219,82.511,83.028,143118584
2012/9/10,85.522,85.879,83.215,83.296,138542319
2012/9/7,85.219,85.778,84.936,85.521,93610944
2012/9/6,84.606,85.249,84.309,84.994,111169638
2012/9/5,84.911,85.005,84.159,84.238,95505290
2012/9/4,83.675,84.855,83.517,84.834,104451472
2012/8/31,83.863,84.032,82.606,83.612,96099976
2012/8/30,84.29,84.403,83.309,83.437,85955701
2012/8/29,84.87,85.173,84.534,84.645,57554790
2012/8/28,84.835,84.975,84.292,84.81,75877734
2012/8/27,85.461,85.576,84.655,84.925,121232785
2012/8/24,82.891,84.143,82.393,83.356,122868756
2012/8/23,83.719,84.194,83.097,83.282,119322253
2012/8/22,82.249,84.083,81.455,84.067,160531118
2012/8/21,84.312,84.821,81.734,82.455,230501076
2012/8/20,81.693,83.6,81.682,83.6,174225586
2012/8/17,80.44,81.464,80.287,81.455,125753724
2012/8/16,79.333,80.031,79.243,79.979,72355212
2012/8/15,79.343,79.683,78.897,79.287,73135930
2012/8/14,79.416,80.266,79.207,79.393,96599554
2012/8/13,78.351,79.181,78.334,79.181,79132087
2012/8/10,77.763,78.146,77.762,78.139,55403876
2012/8/9,77.654,78.142,77.648,78.016,62997270
2012/8/8,77.513,78.076,77.23,77.574,69678954
2012/8/7,77.937,78.216,77.344,77.705,82887482
2012/8/6,77.253,78.201,76.997,77.912,86226062
2012/8/3,76.794,77.338,76.533,77.053,98344757
2012/8/2,75.441,76.427,75.12,76.061,94796321
2012/8/1,77.081,77.14,75.461,75.941,109678097
2012/7/31,75.492,76.549,75.427,76.437,131856125
2012/7/30,73.955,75.017,73.563,74.466,108150661
2012/7/27,71.961,73.314,71.536,73.232,115278796
2012/7/26,72.556,72.634,71.379,71.944,116053369
2012/7/25,71.892,72.684,71.335,71.957,250296113
2012/7/24,76.012,76.299,74.903,75.203,160364833
2012/7/23,74.388,75.828,73.548,75.569,139131799
2012/7/20,76.721,76.897,75.552,75.628,113368838
2012/7/19,76.5,77.008,75.839,76.883,124535393
2012/7/18,75.914,76.132,75.533,75.87,72012919
2012/7/17,76.44,76.527,75.481,75.958,83808763
2012/7/16,75.729,76.539,75.717,75.954,85986104
2012/7/13,75.456,75.989,75.089,75.71,88898462
2012/7/12,75.119,75.521,74.174,74.951,122059484
2012/7/11,75.853,76.046,74.739,75.643,133841384
2012/7/10,77.335,77.575,75.752,76.114,145849740
2012/7/9,75.751,76.826,75.602,76.825,108201810
2012/7/6,75.977,76.145,75.284,75.825,119561281
2012/7/5,75.159,76.884,75.045,76.33,138159923
2012/7/3,74.448,75.089,74.34,75.014,68979668
2012/7/2,73.179,74.271,73.037,74.153,114111934
2012/6/29,72.334,73.083,71.865,73.083,120168991
2012/6/28,71.543,71.834,70.784,71.212,80744624
2012/6/27,71.96,72.176,71.573,71.896,57918761
2012/6/26,71.502,71.895,71,71.588,78933475
2012/6/25,72.248,72.562,71.38,71.429,81604947
2012/6/22,72.465,72.858,72.013,72.849,81216870
2012/6/21,73.267,73.614,72.266,72.296,93138531
2012/6/20,73.612,73.744,72.684,73.303,102460905
2012/6/19,73.012,73.835,72.972,73.514,103067664
2012/6/18,71.452,73.57,71.38,73.307,125552967
2012/6/15,71.458,71.91,71.279,71.849,95565110
2012/6/14,71.49,71.774,70.99,71.527,98648913
2012/6/13,71.899,72.396,71.382,71.604,83815773
2012/6/12,71.892,72.161,70.919,72.104,124260274
2012/6/11,73.549,73.65,71.411,71.48,168643017
2012/6/8,71.537,72.658,71.207,72.625,99086837
2012/6/7,72.247,72.251,71.396,71.55,108350572
2012/6/6,71.055,71.815,70.769,71.517,105043322
2012/6/5,70.243,70.891,69.871,70.439,110708800
2012/6/4,70.27,71.022,68.641,70.62,158868308
2012/6/1,71.227,71.664,70.148,70.209,148604951
2012/5/31,72.677,72.774,71.517,72.302,140334102
2012/5/30,71.232,72.584,70.902,72.482,151012382
2012/5/29,71.446,71.834,70.744,71.618,108526785
2012/5/25,70.658,70.815,69.891,70.37,93616743
2012/5/24,72.069,72.147,70.238,70.745,122455718
2012/5/23,69.771,71.683,69.232,71.403,167782962
2012/5/22,71.279,71.819,69.154,69.703,198165848
2012/5/21,66.891,70.274,66.834,70.244,182574096
2012/5/18,66.824,68.007,65.348,66.375,208895776
2012/5/17,68.245,68.518,66.343,66.343,175982688
2012/5/16,69.337,69.693,67.711,68.341,161607700
2012/5/15,70.264,70.485,69.05,69.226,135843983
2012/5/14,70.404,71.022,69.782,69.859,101982407
2012/5/11,70.708,71.892,70.629,70.92,113729635
2012/5/10,71.906,72.07,71.14,71.397,97244445
2012/5/9,70.544,71.831,70.189,71.23,137138429
2012/5/8,71.281,71.523,69.924,71.106,143238346
2012/5/7,70.27,71.679,70.238,71.271,132228991
2012/5/4,72.219,72.378,70.728,70.737,151668706
2012/5/3,73.901,74.011,72.622,72.813,114130544
2012/5/2,72.614,73.513,72.442,73.334,122688456
2012/5/1,73.199,74.682,72.74,72.853,174298599
2012/4/30,74.813,74.89,72.962,73.081,144330401
2012/4/27,75.723,75.861,75.151,75.462,116073714
2012/4/26,76.876,76.926,75.357,76.051,152859054
2012/4/25,77.046,77.339,75.839,76.337,258287316
2012/4/24,70.41,71.045,69.457,70.117,305766447
2012/4/23,71.408,72.167,69.659,71.547,275716223
2012/4/20,74.009,74.415,71.386,71.707,294114491
2012/4/19,75.116,75.681,73.151,73.517,238034716
2012/4/18,76.803,77.624,75.427,76.132,272183698
2012/4/17,72.451,76.337,71.571,76.302,292566428
2012/4/16,76.346,76.374,72.364,72.6,299717204
2012/4/13,78.106,78.18,75.527,75.742,245248296
2012/4/12,78.216,79.011,77.654,77.937,175187013
2012/4/11,79.618,79.703,78.011,78.367,198672309
2012/4/10,80.086,80.595,78.341,78.647,253612429
2012/4/9,78.359,80.076,78.253,79.621,155589842
2012/4/5,78.465,79.425,78.016,79.254,144975900
2012/4/4,78.137,78.326,77.217,78.132,163346569
2012/4/3,78.505,79.118,77.906,78.758,237877368
2012/4/2,75.312,77.439,75.137,77.422,170571010
2012/3/30,76.187,76.41,74.831,75.031,208458352
2012/3/29,76.69,77.16,75.993,76.321,173281523
2012/3/28,77.388,77.773,76.378,77.294,186905631
2012/3/27,75.861,77.126,75.846,76.9,173059928
2012/3/26,75.062,75.983,74.494,75.961,169917275
2012/3/23,75.148,75.313,74.388,74.597,122846730
2012/3/22,74.811,75.651,74.528,75.005,178113891
2012/3/21,75.431,76.296,75.263,75.403,183795770
2012/3/20,75.017,75.953,72.836,75.835,233059755
2012/3/19,74.884,75.31,73.719,75.224,257193362
2012/3/16,73.172,73.737,72.334,73.282,235576670
2012/3/15,75.044,75.09,72.405,73.281,330945381
2012/3/14,72.337,74.429,72.011,73.782,404906442
2012/3/13,69.775,71.106,69.549,71.095,197154052
2012/3/12,68.705,69.082,68.454,69.082,116229109
2012/3/9,68.133,68.549,67.969,68.228,119434366
2012/3/8,66.948,67.953,66.594,67.827,147153287
2012/3/7,67.144,67.303,65.493,66.414,186882827
2012/3/6,65.572,66.789,64.602,66.359,230948877
2012/3/5,68.262,68.515,65.828,66.723,230652099
2012/3/2,68.136,68.429,67.896,68.228,122938175
2012/3/1,68.583,68.607,67.424,68.137,194870304
2012/2/29,67.741,68.533,67.04,67.885,271514833
2012/2/28,66.072,67.005,65.811,67.005,171081755
2012/2/27,65.215,66.14,64.609,65.8,156042507
2012/2/24,65.014,65.441,64.907,65.379,118469360
2012/2/23,64.461,64.804,63.762,64.624,162041748
2012/2/22,64.211,64.513,63.708,64.206,137812338
2012/2/21,63.458,64.431,63.089,64.431,172528437
2012/2/17,62.964,63.545,62.613,62.839,152782488
2012/2/16,61.51,63.187,60.901,62.85,269441302
2012/2/15,64.357,65.861,62.185,62.282,429422424
2012/2/14,63.138,63.771,62.826,63.757,131556888
2012/2/13,62.54,63.052,62.208,62.901,147520998
2012/2/10,61.449,62.275,61.142,61.75,180043249
2012/2/9,60.162,62.166,60.138,61.72,252039893
2012/2/8,58.88,59.667,58.781,59.654,116273742
2012/2/7,58.226,58.788,58.14,58.673,90146246
2012/2/6,57.364,58.19,57.341,58.064,71223655
2012/2/3,57.231,57.567,57.012,57.526,81822993
2012/2/2,57.054,57.216,56.815,56.957,53281896
2012/2/1,57.368,57.442,57.011,57.09,76923747
2012/1/31,57.036,57.346,56.7,57.128,111833041
2012/1/30,55.78,56.806,55.737,56.692,108131672
2012/1/27,55.594,56.128,55.538,55.975,85531855
2012/1/26,56.123,56.164,55.458,55.646,92463924
2012/1/25,56.87,56.872,55.533,55.899,273406141
2012/1/24,53.202,53.202,52.505,52.611,155093426
2012/1/23,52.889,53.619,52.85,53.489,87243864
2012/1/20,53.499,53.501,52.531,52.598,118003239
2012/1/19,53.836,53.983,53.376,53.532,74623488
2012/1/18,53.431,53.748,53.35,53.7,78908709
2012/1/17,53.086,53.308,52.93,53.147,69289080
2012/1/13,52.526,52.616,52.392,52.54,64513201
2012/1/12,52.847,52.921,52.403,52.735,60669899
2012/1/11,52.891,52.915,52.474,52.88,61388855
2012/1/10,53.301,53.31,52.749,52.967,73683327
2012/1/9,53.252,53.532,52.732,52.779,112389286
2012/1/6,52.534,52.905,52.465,52.861,90840989
2012/1/5,51.93,52.378,51.646,52.316,77332298
2012/1/4,51.32,51.896,51.22,51.74,74238351
2012/1/3,51.293,51.624,51.186,51.464,86234120
2011/12/30,50.495,50.844,50.494,50.685,51303923
2011/12/29,50.464,50.765,50.122,50.7,61387947
2011/12/28,50.922,51.092,50.227,50.393,65192798
2011/12/27,50.455,51.198,50.438,50.877,75609688
2011/12/23,50.019,50.507,49.996,50.473,76863999
2011/12/22,49.685,49.949,49.571,49.88,57595253
2011/12/21,49.622,49.722,49.059,49.611,74748208
2011/12/20,48.493,49.571,48.465,49.553,96085813
2011/12/19,47.866,48.164,47.617,47.833,66917097
2011/12/16,47.604,48.074,47.5,47.682,120191628
2011/12/15,47.972,48.024,47.344,47.425,73106909
2011/12/14,48.396,48.478,47.266,47.581,115861560
2011/12/13,49.165,49.481,48.444,48.661,96603120
2011/12/12,49.016,49.298,48.738,49.037,85355831
2011/12/9,49.147,49.315,48.937,49.259,84681480
2011/12/8,48.991,49.495,48.836,48.891,107286692
2011/12/7,48.768,48.924,48.404,48.693,86927088
2011/12/6,49.126,49.385,48.729,48.925,80872429
2011/12/5,49.242,49.607,48.857,49.182,101903108
2011/12/2,48.836,49.261,48.631,48.768,108129066
2011/12/1,47.863,48.683,47.651,48.547,109445935
2011/11/30,47.682,47.843,47.342,47.831,115723334
2011/11/29,47.007,47.41,46.331,46.706,107195194
2011/11/28,46.6,47.145,46.347,47.071,98791453
2011/11/25,46.08,46.45,45.469,45.501,72702859
2011/11/23,46.892,47.036,45.913,45.927,122168546
2011/11/22,46.465,47.296,46.421,47.12,116676881
2011/11/21,46.335,46.514,45.795,46.182,127715905
2011/11/18,47.419,47.555,46.916,46.924,106121236
2011/11/17,48.048,48.129,46.992,47.233,136901183
2011/11/16,48.737,48.951,48.097,48.153,99444443
2011/11/15,47.657,48.744,47.487,48.662,122863212
2011/11/14,48.067,48.213,47.33,47.465,123498502
2011/11/11,48.403,48.645,47.589,48.134,186438765
2011/11/10,49.698,49.711,47.825,48.21,212458272
2011/11/9,49.685,50.172,49.34,49.468,159125268
2011/11/8,50.335,51.058,50.252,50.839,114046020
2011/11/7,50.048,50.057,49.574,50.024,76954698
2011/11/4,50.355,50.487,49.952,50.089,86077715
2011/11/3,49.967,50.482,49.475,50.444,125963886
2011/11/2,50.078,50.113,49.448,49.734,93452197
2011/11/1,49.746,49.996,49.21,49.62,151628714
2011/10/31,50.321,51.224,50.19,50.659,110013365
2011/10/28,50.434,50.856,50.374,50.678,91992731
2011/10/27,51.039,51.186,50.293,50.647,141041922
2011/10/26,50.306,50.38,49.201,50.134,130010885
2011/10/25,50.693,50.88,49.73,49.779,122693948
2011/10/24,49.569,50.874,49.481,50.78,143223145
2011/10/21,49.847,49.95,48.901,49.167,176933889
2011/10/20,50.057,50.103,49.338,49.469,156697334
2011/10/19,50.241,51.112,49.783,49.889,314727780
2011/10/18,52.759,53.163,52.058,52.844,246499067
2011/10/17,52.74,53.401,52.052,52.563,195439767
2011/10/14,52.186,52.814,51.971,52.814,163164290
2011/10/13,50.69,51.114,50.418,51.114,120905382
2011/10/12,50.986,51.216,50.076,50.332,177358897
2011/10/11,49.13,50.458,48.993,50.095,172593974
2011/10/10,47.454,48.661,47.332,48.661,125811076
2011/10/7,47.027,47.274,46.113,46.279,152790728
2011/10/6,46.686,48.154,46.532,47.228,231605233
2011/10/5,46.037,47.532,45.09,47.337,224282390
2011/10/4,46.918,47.78,44.331,46.618,351741975
2011/10/3,47.601,47.89,46.701,46.88,190622994
2011/9/30,48.447,48.668,47.704,47.72,156256863
2011/9/29,50.306,50.335,48.334,48.88,185671472
2011/9/28,50.117,50.525,49.62,49.686,122511342
2011/9/27,51.181,51.216,49.814,49.965,180127868
2011/9/26,50.07,50.557,48.971,50.456,231791815
2011/9/23,50.09,50.902,50.04,50.597,155809935
2011/9/22,50.184,51.288,49.645,50.285,276057640
2011/9/21,52.527,52.759,51.561,51.578,172401280
2011/9/20,51.981,52.917,51.459,51.741,220962616
2011/9/19,49.672,51.714,49.459,51.514,234377218
2011/9/16,49.56,50.121,49.437,50.121,198567709
2011/9/15,49.003,49.265,48.794,49.177,118390953
2011/9/14,48.434,49.083,48.275,48.721,152451961
2011/9/13,47.824,48.334,47.587,48.134,125649834
2011/9/12,46.743,47.667,46.543,47.548,133279504
2011/9/9,48.071,48.308,46.931,47.241,161151323
2011/9/8,47.859,48.634,47.847,48.073,118532555
2011/9/7,48.232,48.253,47.805,48.049,99740048
2011/9/6,45.939,47.598,45.861,47.521,145133338
2011/9/2,46.924,47.305,46.534,46.81,125229216
2011/9/1,48.295,48.474,47.648,47.684,97923951
2011/8/31,48.93,49.068,47.788,48.161,149050492
2011/8/30,48.589,49.037,48.334,48.804,119070996
2011/8/29,48.578,48.993,48.556,48.802,115483028
2011/8/26,46.452,48.031,46.403,48.005,182835377
2011/8/25,45.678,46.987,45.677,46.769,248422493
2011/8/24,46.738,47.427,46.377,47.079,167045128
2011/8/23,45.09,46.761,44.677,46.756,187200556
2011/8/22,45.633,45.661,44.44,44.606,152544105
2011/8/19,45.269,45.928,44.55,44.554,221255474
2011/8/18,46.39,46.635,45.226,45.811,242625090
2011/8/17,47.853,48.121,47.305,47.611,125686507
2011/8/16,47.742,47.978,47.063,47.617,142257137
2011/8/15,47.513,48.179,47.316,47.982,131205290
2011/8/12,47.356,47.507,46.833,47.179,150834045
2011/8/11,46.37,46.987,45.641,46.766,211531470
2011/8/10,46.43,46.887,45.364,45.516,250504212
2011/8/9,45.276,46.881,44.427,46.807,308461545
2011/8/8,45.227,46.025,44.18,44.203,325427659
2011/8/5,47.543,47.993,45.374,46.758,343463882
2011/8/4,48.71,48.973,47.225,47.228,247264526
2011/8/3,48.943,49.249,47.837,49.129,209040865
2011/8/2,49.787,49.794,48.601,48.671,182190533
2011/8/1,49.808,49.996,49.106,49.652,174278696
2011/7/29,48.496,49.454,48.055,48.869,180224743
2011/7/28,49.01,49.683,48.572,49.034,169355915
2011/7/27,50.099,50.393,49.076,49.132,187664340
2011/7/26,50.057,50.624,50.017,50.483,135820576
2011/7/25,48.83,50.057,48.758,49.873,168013960
2011/7/22,48.598,49.439,48.526,49.219,146854453
2011/7/21,48.434,48.814,48.045,48.469,150092631
2011/7/20,49.566,49.592,48.308,48.421,268193803
2011/7/19,47.295,47.387,46.72,47.16,229092002
2011/7/18,45.733,46.887,45.714,46.779,162942053
2011/7/15,45.176,45.677,44.949,45.665,137867941
2011/7/14,45.166,45.254,44.595,44.773,122423526
2011/7/13,44.844,45.054,44.6,44.804,111484431
2011/7/12,44.241,44.764,43.63,44.271,128689195
2011/7/11,44.612,45.023,44.156,44.302,126234248
2011/7/8,44.243,45.054,44.075,45.016,139656389
2011/7/7,44.402,44.801,44.302,44.703,113799359
2011/7/6,43.675,44.314,43.388,44.02,126710276
2011/7/5,42.923,43.78,42.863,43.731,101229651
2011/7/1,42.041,42.987,41.824,42.96,125497113
2011/6/30,41.853,42.066,41.654,42.006,92109640
2011/6/29,42.072,42.096,41.533,41.802,100595871
2011/6/28,41.748,42.135,41.729,41.956,83769980
2011/6/27,41.001,41.784,40.955,41.553,96816981
2011/6/24,41.487,41.693,40.684,40.841,125461452
2011/6/23,39.914,41.509,39.813,41.453,159356507
2011/6/22,40.674,41.161,40.346,40.372,111262600
2011/6/21,39.612,40.771,39.447,40.711,140578825
2011/6/20,39.709,39.761,38.858,39.462,182534199
2011/6/17,41.184,41.205,39.968,40.079,175468053
2011/6/16,40.897,41.133,39.836,40.694,144791345
2011/6/15,41.223,41.335,40.658,40.891,112967240
2011/6/14,41.303,41.705,41.213,41.604,95319715
2011/6/13,40.948,41.085,40.681,40.875,94013649
2011/6/10,41.373,41.506,40.738,40.785,123806860
2011/6/9,41.708,41.757,41.392,41.486,78465421
2011/6/8,41.548,41.9,41.381,41.577,95151415
2011/6/7,42.317,42.323,41.535,41.553,151094562
2011/6/6,43.263,43.431,42.276,42.305,131582290
2011/6/3,42.948,43.217,42.799,42.981,89354132
2011/6/2,43.368,43.549,43.087,43.316,96659488
2011/6/1,43.69,44.067,43.132,43.239,157933603
2011/5/31,42.714,43.532,42.675,43.532,118902921
2011/5/27,41.9,42.253,41.839,42.226,58086594
2011/5/26,42.021,42.159,41.855,41.926,63496909
2011/5/25,41.71,42.37,41.656,42.146,83845896
2011/5/24,41.983,42.036,41.467,41.573,91833290
2011/5/23,41.303,42.047,41.227,41.85,109063134
2011/5/20,42.519,42.67,41.928,41.95,96434463
2011/5/19,42.803,42.851,42.384,42.617,74367704
2011/5/18,42.113,42.683,42.05,42.532,95333020
2011/5/17,41.548,42.068,41.39,42.068,129043226
2011/5/16,42.45,42.705,41.624,41.71,128239029
2011/5/13,43.274,43.333,42.594,42.613,92993843
2011/5/12,43.358,43.44,42.832,43.371,91267811
2011/5/11,43.695,43.801,43.204,43.454,95333854
2011/5/10,43.653,43.765,43.381,43.734,81347289
2011/5/9,43.537,43.702,43.365,43.502,58393844
2011/5/6,43.782,43.801,43.328,43.381,79903088
2011/5/5,43.593,43.921,43.308,43.394,95717150
2011/5/4,43.587,44.029,43.412,43.748,111459796
2011/5/3,43.542,43.788,43.251,43.574,89403975
2011/5/2,43.766,43.86,43.237,43.337,126019946
2011/4/29,43.429,44.295,43.383,43.819,286664182
2011/4/28,43.326,43.771,43.24,43.394,102914189
2011/4/27,44.087,44.095,43.438,43.821,101353958
2011/4/26,44.25,44.425,43.719,43.853,96312714
2011/4/25,43.865,44.271,43.839,44.179,75827972
2011/4/21,44.348,44.444,43.617,43.889,214903020
2011/4/20,43.017,43.269,42.739,42.851,193024307
2011/4/19,41.705,42.297,41.511,42.281,119406924
